year,week,province,Civilian,Non-Civilian
2016,13,Hama,0.0,11.0
2016,13,Hasakeh,3.0,0.0
2016,13,Homs,8.0,20.0
2016,13,Idlib,4.0,16.0
2016,13,Lattakia,0.0,0.0
2016,13,Quneitra,0.0,0.0
2016,13,Raqqa,3.0,1.0
2016,13,Sweida,0.0,0.0
2016,13,Tartous,0.0,0.0
2016,14,Aleppo,23.0,38.0
2016,14,Damascus,1.0,1.0
2016,14,Damascus Suburbs,24.0,32.0
2016,14,Daraa,2.0,16.0
2016,14,Deir Ezzor,24.0,16.0
2016,14,Hama,5.0,6.0
2016,14,Hasakeh,2.0,0.0
2016,14,Homs,6.0,7.0
2016,14,Idlib,22.0,29.0
2016,14,Lattakia,0.0,2.0
2016,14,Quneitra,0.0,0.0
2016,14,Raqqa,10.0,1.0
2016,14,Sweida,0.0,0.0
2016,14,Tartous,0.0,0.0
2016,15,Aleppo,33.0,60.0
2016,15,Damascus,5.0,5.0
2016,15,Damascus Suburbs,6.0,13.0
2016,15,Daraa,3.0,7.0
2016,15,Deir Ezzor,19.0,4.0
2016,15,Hama,4.0,10.0
2016,15,Hasakeh,0.0,0.0
2016,15,Homs,12.0,7.0
2016,15,Idlib,6.0,26.0
2016,15,Lattakia,1.0,2.0
2016,15,Quneitra,1.0,0.0
2016,15,Raqqa,11.0,1.0
2016,15,Sweida,0.0,0.0
2016,15,Tartous,0.0,0.0
2016,16,Aleppo,57.0,22.0
2016,16,Damascus,4.0,1.0
2016,16,Damascus Suburbs,39.0,16.0
2016,16,Daraa,9.0,14.0
2016,16,Deir Ezzor,19.0,1.0
2016,16,Hama,20.0,8.0
2016,16,Hasakeh,3.0,1.0
2016,16,Homs,24.0,4.0
2016,16,Idlib,71.0,38.0
2016,16,Lattakia,0.0,6.0
2016,16,Quneitra,0.0,0.0
2016,16,Raqqa,4.0,1.0
2016,16,Sweida,0.0,0.0
2016,16,Tartous,0.0,1.0
2016,17,Aleppo,139.0,61.0
2016,17,Damascus,4.0,1.0
2016,17,Damascus Suburbs,8.0,24.0
2016,17,Daraa,4.0,10.0
2016,17,Deir Ezzor,16.0,5.0
2016,17,Hama,5.0,9.0
2016,17,Hasakeh,0.0,5.0
2016,17,Homs,10.0,24.0
2016,17,Idlib,13.0,18.0
2016,17,Lattakia,0.0,3.0
2016,17,Quneitra,0.0,0.0
2016,17,Raqqa,9.0,0.0
2016,17,Sweida,0.0,0.0
2016,17,Tartous,0.0,0.0
2016,18,Aleppo,61.0,42.0
2016,18,Damascus,2.0,2.0
2016,18,Damascus Suburbs,13.0,45.0
2016,18,Daraa,9.0,12.0
2016,18,Deir Ezzor,26.0,2.0
2016,18,Hama,6.0,6.0
2016,18,Hasakeh,2.0,1.0
2016,18,Homs,17.0,9.0
2016,18,Idlib,13.0,46.0
2016,18,Lattakia,0.0,0.0
2016,18,Quneitra,0.0,0.0
2016,18,Raqqa,4.0,0.0
2016,18,Sweida,0.0,0.0
2016,18,Tartous,0.0,0.0
2016,19,Aleppo,27.0,25.0
2016,19,Damascus,0.0,2.0
2016,19,Damascus Suburbs,7.0,17.0
2016,19,Daraa,14.0,16.0
2016,19,Deir Ezzor,21.0,8.0
2016,19,Hama,0.0,7.0
2016,19,Hasakeh,0.0,0.0
2016,19,Homs,10.0,20.0
2016,19,Idlib,31.0,15.0
2016,19,Lattakia,0.0,0.0
2016,19,Quneitra,0.0,0.0
2016,19,Raqqa,7.0,0.0
2016,19,Sweida,0.0,0.0
2016,19,Tartous,0.0,0.0
2016,20,Aleppo,34.0,19.0
2016,20,Damascus,0.0,3.0
2016,20,Damascus Suburbs,29.0,34.0
2016,20,Daraa,9.0,10.0
2016,20,Deir Ezzor,21.0,8.0
2016,20,Hama,6.0,12.0
2016,20,Hasakeh,8.0,1.0
2016,20,Homs,52.0,13.0
2016,20,Idlib,25.0,17.0
2016,20,Lattakia,0.0,4.0
2016,20,Quneitra,0.0,0.0
2016,20,Raqqa,0.0,0.0
2016,20,Sweida,1.0,0.0
2016,20,Tartous,0.0,0.0
2016,21,Aleppo,51.0,10.0
2016,21,Damascus,0.0,2.0
2016,21,Damascus Suburbs,15.0,24.0
2016,21,Daraa,5.0,11.0
2016,21,Deir Ezzor,6.0,1.0
2016,21,Hama,3.0,2.0
2016,21,Hasakeh,0.0,0.0
2016,21,Homs,8.0,8.0
2016,21,Idlib,10.0,5.0
2016,21,Lattakia,0.0,1.0
2016,21,Quneitra,0.0,0.0
2016,21,Raqqa,1.0,0.0
2016,21,Sweida,0.0,0.0
2016,21,Tartous,0.0,0.0
2016,22,Aleppo,233.0,28.0
2016,22,Damascus,5.0,4.0
2016,22,Damascus Suburbs,17.0,8.0
2016,22,Daraa,2.0,1.0
2016,22,Deir Ezzor,33.0,2.0
2016,22,Hama,6.0,6.0
2016,22,Hasakeh,0.0,1.0
2016,22,Homs,25.0,8.0
2016,22,Idlib,50.0,16.0
2016,22,Lattakia,1.0,1.0
2016,22,Quneitra,0.0,0.0
2016,22,Raqqa,11.0,0.0
2016,22,Sweida,0.0,0.0
2016,22,Tartous,0.0,0.0
2016,23,Aleppo,136.0,49.0
2016,23,Damascus,1.0,1.0
2016,23,Damascus Suburbs,17.0,13.0
2016,23,Daraa,2.0,11.0
2016,23,Deir Ezzor,26.0,11.0
2016,23,Hama,5.0,5.0
2016,23,Hasakeh,3.0,0.0
2016,23,Homs,9.0,5.0
2016,23,Idlib,43.0,30.0
2016,23,Lattakia,0.0,1.0
2016,23,Quneitra,0.0,0.0
2016,23,Raqqa,5.0,0.0
2016,23,Sweida,0.0,0.0
2016,23,Tartous,0.0,0.0
2016,24,Aleppo,117.0,27.0
2016,24,Damascus,0.0,1.0
2016,24,Damascus Suburbs,14.0,26.0
2016,24,Daraa,5.0,2.0
2016,24,Deir Ezzor,10.0,5.0
2016,24,Hama,11.0,10.0
2016,24,Hasakeh,0.0,2.0
2016,24,Homs,10.0,12.0
2016,24,Idlib,25.0,47.0
2016,24,Lattakia,0.0,5.0
2016,24,Quneitra,1.0,0.0
2016,24,Raqqa,12.0,0.0
2016,24,Sweida,0.0,0.0
2016,24,Tartous,0.0,0.0
2016,25,Aleppo,137.0,25.0
2016,25,Damascus,1.0,1.0
2016,25,Damascus Suburbs,14.0,29.0
2016,25,Daraa,10.0,4.0
2016,25,Deir Ezzor,35.0,4.0
2016,25,Hama,4.0,9.0
2016,25,Hasakeh,0.0,0.0
2016,25,Homs,20.0,16.0
2016,25,Idlib,35.0,21.0
2016,25,Lattakia,1.0,2.0
2016,25,Quneitra,0.0,0.0
2016,25,Raqqa,24.0,0.0
2016,25,Sweida,0.0,0.0
2016,25,Tartous,0.0,0.0
2016,26,Aleppo,87.0,38.0
2016,26,Damascus,10.0,0.0
2016,26,Damascus Suburbs,83.0,11.0
2016,26,Daraa,8.0,22.0
2016,26,Deir Ezzor,24.0,3.0
2016,26,Hama,2.0,9.0
2016,26,Hasakeh,1.0,0.0
2016,26,Homs,22.0,4.0
2016,26,Idlib,14.0,36.0
2016,26,Lattakia,0.0,1.0
2016,26,Quneitra,0.0,0.0
2016,26,Raqqa,4.0,0.0
2016,26,Sweida,0.0,0.0
2016,26,Tartous,0.0,0.0
2016,27,Aleppo,134.0,28.0
2016,27,Damascus,0.0,0.0
2016,27,Damascus Suburbs,12.0,41.0
2016,27,Daraa,2.0,9.0
2016,27,Deir Ezzor,8.0,4.0
2016,27,Hama,8.0,6.0
2016,27,Hasakeh,0.0,0.0
2016,27,Homs,5.0,15.0
2016,27,Idlib,32.0,17.0
2016,27,Lattakia,0.0,0.0
2016,27,Quneitra,0.0,1.0
2016,27,Raqqa,9.0,0.0
2016,27,Sweida,0.0,0.0
2016,27,Tartous,0.0,0.0
2016,28,Aleppo,198.0,33.0
2016,28,Damascus,4.0,2.0
2016,28,Damascus Suburbs,19.0,14.0
2016,28,Daraa,9.0,13.0
2016,28,Deir Ezzor,21.0,3.0
2016,28,Hama,10.0,8.0
2016,28,Hasakeh,0.0,0.0
2016,28,Homs,50.0,17.0
2016,28,Idlib,39.0,15.0
2016,28,Lattakia,0.0,0.0
2016,28,Quneitra,1.0,0.0
2016,28,Raqqa,4.0,1.0
2016,28,Sweida,0.0,0.0
2016,28,Tartous,0.0,0.0
2016,29,Aleppo,272.0,27.0
2016,29,Damascus,9.0,1.0
2016,29,Damascus Suburbs,79.0,10.0
2016,29,Daraa,18.0,13.0
2016,29,Deir Ezzor,38.0,3.0
2016,29,Hama,7.0,2.0
2016,29,Hasakeh,0.0,0.0
2016,29,Homs,24.0,8.0
2016,29,Idlib,76.0,23.0
2016,29,Lattakia,0.0,0.0
2016,29,Quneitra,0.0,0.0
2016,29,Raqqa,1.0,1.0
2016,29,Sweida,0.0,0.0
2016,29,Tartous,0.0,0.0
2016,30,Aleppo,190.0,16.0
2016,30,Damascus,1.0,0.0
2016,30,Damascus Suburbs,36.0,28.0
2016,30,Daraa,28.0,8.0
2016,30,Deir Ezzor,11.0,0.0
2016,30,Hama,8.0,12.0
2016,30,Hasakeh,0.0,0.0
2016,30,Homs,21.0,16.0
2016,30,Idlib,32.0,18.0
2016,30,Lattakia,0.0,0.0
2016,30,Quneitra,0.0,1.0
2016,30,Raqqa,3.0,1.0
2016,30,Sweida,0.0,0.0
2016,30,Tartous,0.0,0.0
2016,31,Aleppo,147.0,33.0
2016,31,Damascus,3.0,0.0
2016,31,Damascus Suburbs,27.0,15.0
2016,31,Daraa,12.0,11.0
2016,31,Deir Ezzor,14.0,6.0
2016,31,Hama,6.0,37.0
2016,31,Hasakeh,0.0,0.0
2016,31,Homs,10.0,25.0
2016,31,Idlib,35.0,64.0
2016,31,Lattakia,0.0,0.0
2016,31,Quneitra,0.0,0.0
2016,31,Raqqa,0.0,0.0
2016,31,Sweida,0.0,0.0
2016,31,Tartous,0.0,0.0
2016,32,Aleppo,138.0,27.0
2016,32,Damascus,1.0,0.0
2016,32,Damascus Suburbs,27.0,26.0
2016,32,Daraa,6.0,4.0
2016,32,Deir Ezzor,32.0,1.0
2016,32,Hama,3.0,18.0
2016,32,Hasakeh,0.0,0.0
2016,32,Homs,27.0,12.0
2016,32,Idlib,84.0,42.0
2016,32,Lattakia,0.0,4.0
2016,32,Quneitra,0.0,0.0
2016,32,Raqqa,10.0,1.0
2016,32,Sweida,0.0,0.0
2016,32,Tartous,0.0,0.0
2016,33,Aleppo,107.0,11.0
2016,33,Damascus,1.0,0.0
2016,33,Damascus Suburbs,31.0,16.0
2016,33,Daraa,11.0,9.0
2016,33,Deir Ezzor,27.0,5.0
2016,33,Hama,11.0,12.0
2016,33,Hasakeh,3.0,0.0
2016,33,Homs,40.0,11.0
2016,33,Idlib,46.0,25.0
2016,33,Lattakia,0.0,0.0
2016,33,Quneitra,0.0,0.0
2016,33,Raqqa,2.0,0.0
2016,33,Sweida,0.0,0.0
2016,33,Tartous,0.0,0.0
2016,34,Aleppo,143.0,15.0
2016,34,Damascus,2.0,2.0
2016,34,Damascus Suburbs,34.0,19.0
2016,34,Daraa,5.0,7.0
2016,34,Deir Ezzor,5.0,1.0
2016,34,Hama,3.0,2.0
2016,34,Hasakeh,0.0,0.0
2016,34,Homs,33.0,2.0
2016,34,Idlib,17.0,37.0
2016,34,Lattakia,0.0,0.0
2016,34,Quneitra,0.0,0.0
2016,34,Raqqa,1.0,0.0
2016,34,Sweida,0.0,0.0
2016,34,Tartous,0.0,0.0
2016,35,Aleppo,59.0,29.0
2016,35,Damascus,2.0,2.0
2016,35,Damascus Suburbs,11.0,38.0
2016,35,Daraa,13.0,23.0
2016,35,Deir Ezzor,11.0,0.0
2016,35,Hama,64.0,24.0
2016,35,Hasakeh,0.0,0.0
2016,35,Homs,15.0,8.0
2016,35,Idlib,34.0,52.0
2016,35,Lattakia,0.0,0.0
2016,35,Quneitra,0.0,0.0
2016,35,Raqqa,0.0,0.0
2016,35,Sweida,0.0,0.0
2016,35,Tartous,0.0,0.0
2016,36,Aleppo,93.0,18.0
2016,36,Damascus,0.0,1.0
2016,36,Damascus Suburbs,24.0,29.0
2016,36,Daraa,10.0,31.0
2016,36,Deir Ezzor,8.0,1.0
2016,36,Hama,32.0,16.0
2016,36,Hasakeh,0.0,0.0
2016,36,Homs,6.0,10.0
2016,36,Idlib,91.0,16.0
2016,36,Lattakia,0.0,0.0
2016,36,Quneitra,0.0,2.0
2016,36,Raqqa,0.0,0.0
2016,36,Sweida,0.0,1.0
2016,36,Tartous,0.0,0.0
2016,37,Aleppo,44.0,7.0
2016,37,Damascus,0.0,2.0
2016,37,Damascus Suburbs,18.0,5.0
2016,37,Daraa,13.0,20.0
2016,37,Deir Ezzor,35.0,3.0
2016,37,Hama,5.0,4.0
2016,37,Hasakeh,0.0,1.0
2016,37,Homs,12.0,5.0
2016,37,Idlib,9.0,6.0
2016,37,Lattakia,0.0,0.0
2016,37,Quneitra,1.0,2.0
2016,37,Raqqa,1.0,0.0
2016,37,Sweida,0.0,0.0
2016,37,Tartous,0.0,0.0
2016,38,Aleppo,374.0,14.0
2016,38,Damascus,1.0,0.0
2016,38,Damascus Suburbs,10.0,11.0
2016,38,Daraa,12.0,13.0
2016,38,Deir Ezzor,19.0,2.0
2016,38,Hama,11.0,18.0
2016,38,Hasakeh,0.0,0.0
2016,38,Homs,16.0,7.0
2016,38,Idlib,26.0,42.0
2016,38,Lattakia,0.0,0.0
2016,38,Quneitra,0.0,2.0
2016,38,Raqqa,1.0,0.0
2016,38,Sweida,0.0,0.0
2016,38,Tartous,0.0,0.0
2016,39,Aleppo,141.0,12.0
2016,39,Damascus,2.0,2.0
2016,39,Damascus Suburbs,39.0,5.0
2016,39,Daraa,7.0,8.0
2016,39,Deir Ezzor,7.0,2.0
2016,39,Hama,26.0,22.0
2016,39,Hasakeh,1.0,1.0
2016,39,Homs,11.0,4.0
2016,39,Idlib,33.0,19.0
2016,39,Lattakia,0.0,0.0
2016,39,Quneitra,2.0,1.0
2016,39,Raqqa,0.0,0.0
2016,39,Sweida,0.0,0.0
2016,39,Tartous,0.0,0.0
2016,40,Aleppo,146.0,23.0
2016,40,Damascus,5.0,1.0
2016,40,Damascus Suburbs,25.0,19.0
2016,40,Daraa,13.0,22.0
2016,40,Deir Ezzor,10.0,10.0
2016,40,Hama,15.0,7.0
2016,40,Hasakeh,0.0,0.0
2016,40,Homs,12.0,1.0
2016,40,Idlib,5.0,15.0
2016,40,Lattakia,0.0,0.0
2016,40,Quneitra,0.0,0.0
2016,40,Raqqa,0.0,0.0
2016,40,Sweida,0.0,0.0
2016,40,Tartous,0.0,0.0
2016,41,Aleppo,182.0,22.0
2016,41,Damascus,4.0,0.0
2016,41,Damascus Suburbs,15.0,14.0
2016,41,Daraa,14.0,6.0
2016,41,Deir Ezzor,7.0,1.0
2016,41,Hama,15.0,9.0
2016,41,Hasakeh,0.0,0.0
2016,41,Homs,20.0,3.0
2016,41,Idlib,18.0,24.0
2016,41,Lattakia,0.0,0.0
2016,41,Quneitra,0.0,0.0
2016,41,Raqqa,0.0,0.0
2016,41,Sweida,0.0,0.0
2016,41,Tartous,0.0,1.0
2016,42,Aleppo,97.0,23.0
2016,42,Damascus,0.0,5.0
2016,42,Damascus Suburbs,10.0,23.0
2016,42,Daraa,7.0,2.0
2016,42,Deir Ezzor,4.0,1.0
2016,42,Hama,12.0,20.0
2016,42,Hasakeh,0.0,0.0
2016,42,Homs,11.0,8.0
2016,42,Idlib,30.0,11.0
2016,42,Lattakia,1.0,0.0
2016,42,Quneitra,1.0,1.0
2016,42,Raqqa,0.0,0.0
2016,42,Sweida,0.0,0.0
2016,42,Tartous,0.0,0.0
2016,43,Aleppo,49.0,42.0
2016,43,Damascus,2.0,2.0
2016,43,Damascus Suburbs,23.0,25.0
2016,43,Daraa,6.0,44.0
2016,43,Deir Ezzor,1.0,2.0
2016,43,Hama,10.0,4.0
2016,43,Hasakeh,0.0,0.0
2016,43,Homs,10.0,12.0
2016,43,Idlib,81.0,40.0
2016,43,Lattakia,0.0,1.0
2016,43,Quneitra,0.0,2.0
2016,43,Raqqa,3.0,0.0
2016,43,Sweida,0.0,0.0
2016,43,Tartous,0.0,0.0
2016,44,Aleppo,100.0,28.0
2016,44,Damascus,2.0,3.0
2016,44,Damascus Suburbs,31.0,13.0
2016,44,Daraa,10.0,1.0
2016,44,Deir Ezzor,6.0,0.0
2016,44,Hama,7.0,10.0
2016,44,Hasakeh,0.0,0.0
2016,44,Homs,19.0,6.0
2016,44,Idlib,39.0,26.0
2016,44,Lattakia,0.0,0.0
2016,44,Quneitra,2.0,0.0
2016,44,Raqqa,0.0,0.0
2016,44,Sweida,0.0,0.0
2016,44,Tartous,0.0,0.0
2016,45,Aleppo,76.0,23.0
2016,45,Damascus,0.0,1.0
2016,45,Damascus Suburbs,49.0,17.0
2016,45,Daraa,2.0,3.0
2016,45,Deir Ezzor,2.0,2.0
2016,45,Hama,3.0,11.0
2016,45,Hasakeh,1.0,0.0
2016,45,Homs,19.0,4.0
2016,45,Idlib,58.0,34.0
2016,45,Lattakia,0.0,0.0
2016,45,Quneitra,0.0,0.0
2016,45,Raqqa,21.0,0.0
2016,45,Sweida,0.0,0.0
2016,45,Tartous,0.0,0.0
2016,46,Aleppo,192.0,37.0
2016,46,Damascus,1.0,0.0
2016,46,Damascus Suburbs,52.0,11.0
2016,46,Daraa,3.0,4.0
2016,46,Deir Ezzor,2.0,1.0
2016,46,Hama,44.0,1.0
2016,46,Hasakeh,0.0,0.0
2016,46,Homs,17.0,9.0
2016,46,Idlib,36.0,15.0
2016,46,Lattakia,0.0,0.0
2016,46,Quneitra,0.0,0.0
2016,46,Raqqa,0.0,0.0
2016,46,Sweida,0.0,0.0
2016,46,Tartous,0.0,0.0
2016,47,Aleppo,200.0,27.0
2016,47,Damascus,2.0,0.0
2016,47,Damascus Suburbs,26.0,8.0
2016,47,Daraa,8.0,17.0
2016,47,Deir Ezzor,0.0,0.0
2016,47,Hama,17.0,8.0
2016,47,Hasakeh,0.0,0.0
2016,47,Homs,17.0,7.0
2016,47,Idlib,28.0,24.0
2016,47,Lattakia,0.0,1.0
2016,47,Quneitra,0.0,0.0
2016,47,Raqqa,3.0,0.0
2016,47,Sweida,0.0,0.0
2016,47,Tartous,0.0,0.0
2016,48,Aleppo,127.0,17.0
2016,48,Damascus,0.0,1.0
2016,48,Damascus Suburbs,15.0,10.0
2016,48,Daraa,1.0,6.0
2016,48,Deir Ezzor,3.0,1.0
2016,48,Hama,28.0,2.0
2016,48,Hasakeh,0.0,0.0
2016,48,Homs,19.0,6.0
2016,48,Idlib,72.0,11.0
2016,48,Lattakia,0.0,0.0
2016,48,Quneitra,0.0,0.0
2016,48,Raqqa,2.0,0.0
2016,48,Sweida,0.0,0.0
2016,48,Tartous,0.0,0.0
2016,49,Aleppo,137.0,30.0
2016,49,Damascus,1.0,0.0
2016,49,Damascus Suburbs,21.0,8.0
2016,49,Daraa,8.0,7.0
2016,49,Deir Ezzor,3.0,2.0
2016,49,Hama,4.0,4.0
2016,49,Hasakeh,0.0,0.0
2016,49,Homs,18.0,3.0
2016,49,Idlib,30.0,6.0
2016,49,Lattakia,0.0,0.0
2016,49,Quneitra,0.0,0.0
2016,49,Raqqa,3.0,0.0
2016,49,Sweida,0.0,0.0
2016,49,Tartous,0.0,0.0
2016,50,Aleppo,91.0,10.0
2016,50,Damascus,1.0,0.0
2016,50,Damascus Suburbs,4.0,13.0
2016,50,Daraa,6.0,0.0
2016,50,Deir Ezzor,12.0,5.0
2016,50,Hama,38.0,3.0
2016,50,Hasakeh,0.0,0.0
2016,50,Homs,18.0,4.0
2016,50,Idlib,11.0,5.0
2016,50,Lattakia,0.0,0.0
2016,50,Quneitra,0.0,1.0
2016,50,Raqqa,0.0,0.0
2016,50,Sweida,0.0,0.0
2016,50,Tartous,0.0,0.0
2016,51,Aleppo,105.0,6.0
2016,51,Damascus,2.0,2.0
2016,51,Damascus Suburbs,16.0,17.0
2016,51,Daraa,15.0,2.0
2016,51,Deir Ezzor,10.0,0.0
2016,51,Hama,0.0,2.0
2016,51,Hasakeh,0.0,0.0
2016,51,Homs,3.0,2.0
2016,51,Idlib,3.0,5.0
2016,51,Lattakia,0.0,0.0
2016,51,Quneitra,0.0,0.0
2016,51,Raqqa,0.0,0.0
2016,51,Sweida,0.0,0.0
2016,51,Tartous,0.0,0.0
2016,52,Aleppo,42.0,0.0
2016,52,Damascus,2.0,1.0
2016,52,Damascus Suburbs,35.0,19.0
2016,52,Daraa,7.0,3.0
2016,52,Deir Ezzor,16.0,0.0
2016,52,Hama,3.0,0.0
2016,52,Hasakeh,0.0,0.0
2016,52,Homs,1.0,1.0
2016,52,Idlib,10.0,3.0
2016,52,Lattakia,0.0,0.0
2016,52,Quneitra,0.0,0.0
2016,52,Raqqa,0.0,0.0
2016,52,Sweida,0.0,0.0
2016,52,Tartous,0.0,0.0
2016,53,Aleppo,5.0,4.0
2016,53,Damascus,1.0,0.0
2016,53,Damascus Suburbs,13.0,6.0
2016,53,Daraa,8.0,6.0
2016,53,Deir Ezzor,6.0,0.0
2016,53,Hama,0.0,1.0
2016,53,Hasakeh,0.0,0.0
2016,53,Homs,0.0,3.0
2016,53,Idlib,2.0,6.0
2016,53,Lattakia,0.0,1.0
2016,53,Quneitra,0.0,0.0
2016,53,Raqqa,6.0,0.0
2016,53,Sweida,0.0,0.0
2016,53,Tartous,0.0,0.0
2017,1,Aleppo,39.0,1.0
2017,1,Damascus,0.0,1.0
2017,1,Damascus Suburbs,30.0,19.0
2017,1,Daraa,4.0,5.0
2017,1,Deir Ezzor,18.0,6.0
2017,1,Hama,4.0,0.0
2017,1,Hasakeh,0.0,0.0
2017,1,Homs,5.0,4.0
2017,1,Idlib,7.0,9.0
2017,1,Lattakia,0.0,0.0
2017,1,Quneitra,0.0,1.0
2017,1,Raqqa,0.0,0.0
2017,1,Sweida,0.0,0.0
2017,1,Tartous,0.0,0.0
2017,2,Aleppo,74.0,1.0
2017,2,Damascus,8.0,1.0
2017,2,Damascus Suburbs,29.0,19.0
2017,2,Daraa,5.0,13.0
2017,2,Deir Ezzor,17.0,0.0
2017,2,Hama,4.0,0.0
2017,2,Hasakeh,0.0,0.0
2017,2,Homs,4.0,7.0
2017,2,Idlib,17.0,1.0
2017,2,Lattakia,0.0,0.0
2017,2,Quneitra,0.0,0.0
2017,2,Raqqa,2.0,0.0
2017,2,Sweida,0.0,0.0
2017,2,Tartous,0.0,0.0
2017,3,Aleppo,53.0,8.0
2017,3,Damascus,0.0,0.0
2017,3,Damascus Suburbs,14.0,14.0
2017,3,Daraa,5.0,5.0
2017,3,Deir Ezzor,44.0,2.0
2017,3,Hama,5.0,0.0
2017,3,Hasakeh,0.0,0.0
2017,3,Homs,19.0,3.0
2017,3,Idlib,1.0,12.0
2017,3,Lattakia,0.0,0.0
2017,3,Quneitra,0.0,0.0
2017,3,Raqqa,1.0,0.0
2017,3,Sweida,0.0,0.0
2017,3,Tartous,0.0,2.0
2017,4,Aleppo,31.0,4.0
2017,4,Damascus,0.0,1.0
2017,4,Damascus Suburbs,7.0,10.0
2017,4,Daraa,5.0,3.0
2017,4,Deir Ezzor,30.0,0.0
2017,4,Hama,1.0,1.0
2017,4,Hasakeh,0.0,0.0
2017,4,Homs,8.0,3.0
2017,4,Idlib,9.0,3.0
2017,4,Lattakia,0.0,0.0
2017,4,Quneitra,0.0,0.0
2017,4,Raqqa,0.0,0.0
2017,4,Sweida,0.0,0.0
2017,4,Tartous,0.0,0.0
2017,5,Aleppo,67.0,16.0
2017,5,Damascus,3.0,1.0
2017,5,Damascus Suburbs,12.0,23.0
2017,5,Daraa,5.0,35.0
2017,5,Deir Ezzor,16.0,3.0
2017,5,Hama,3.0,1.0
2017,5,Hasakeh,0.0,0.0
2017,5,Homs,8.0,3.0
2017,5,Idlib,1.0,9.0
2017,5,Lattakia,0.0,3.0
2017,5,Quneitra,0.0,1.0
2017,5,Raqqa,0.0,0.0
2017,5,Sweida,0.0,0.0
2017,5,Tartous,0.0,8.0
2017,6,Aleppo,103.0,10.0
2017,6,Damascus,3.0,0.0
2017,6,Damascus Suburbs,8.0,15.0
2017,6,Daraa,19.0,14.0
2017,6,Deir Ezzor,4.0,3.0
2017,6,Hama,9.0,2.0
2017,6,Hasakeh,0.0,0.0
2017,6,Homs,26.0,0.0
2017,6,Idlib,30.0,12.0
2017,6,Lattakia,1.0,1.0
2017,6,Quneitra,0.0,0.0
2017,6,Raqqa,4.0,2.0
2017,6,Sweida,0.0,0.0
2017,6,Tartous,0.0,4.0
2017,7,Aleppo,72.0,12.0
2017,7,Damascus,2.0,0.0
2017,7,Damascus Suburbs,23.0,9.0
2017,7,Daraa,40.0,35.0
2017,7,Deir Ezzor,1.0,2.0
2017,7,Hama,12.0,109.0
2017,7,Hasakeh,0.0,0.0
2017,7,Homs,12.0,8.0
2017,7,Idlib,10.0,26.0
2017,7,Lattakia,0.0,0.0
2017,7,Quneitra,1.0,0.0
2017,7,Raqqa,0.0,0.0
2017,7,Sweida,0.0,0.0
2017,7,Tartous,0.0,0.0
2017,8,Aleppo,119.0,12.0
2017,8,Damascus,8.0,0.0
2017,8,Damascus Suburbs,23.0,12.0
2017,8,Daraa,47.0,76.0
2017,8,Deir Ezzor,11.0,3.0
2017,8,Hama,15.0,10.0
2017,8,Hasakeh,1.0,0.0
2017,8,Homs,18.0,31.0
2017,8,Idlib,40.0,30.0
2017,8,Lattakia,1.0,5.0
2017,8,Quneitra,0.0,0.0
2017,8,Raqqa,14.0,0.0
2017,8,Sweida,0.0,9.0
2017,8,Tartous,0.0,2.0
2017,9,Aleppo,60.0,14.0
2017,9,Damascus,3.0,5.0
2017,9,Damascus Suburbs,10.0,23.0
2017,9,Daraa,7.0,29.0
2017,9,Deir Ezzor,13.0,6.0
2017,9,Hama,12.0,1.0
2017,9,Hasakeh,2.0,0.0
2017,9,Homs,15.0,16.0
2017,9,Idlib,44.0,8.0
2017,9,Lattakia,0.0,0.0
2017,9,Quneitra,0.0,0.0
2017,9,Raqqa,13.0,0.0
2017,9,Sweida,0.0,0.0
2017,9,Tartous,0.0,0.0
2017,10,Aleppo,70.0,3.0
2017,10,Damascus,2.0,0.0
2017,10,Damascus Suburbs,22.0,6.0
2017,10,Daraa,13.0,29.0
2017,10,Deir Ezzor,6.0,0.0
2017,10,Hama,2.0,2.0
2017,10,Hasakeh,0.0,0.0
2017,10,Homs,7.0,7.0
2017,10,Idlib,13.0,15.0
2017,10,Lattakia,2.0,0.0
2017,10,Quneitra,0.0,0.0
2017,10,Raqqa,14.0,0.0
2017,10,Sweida,0.0,0.0
2017,10,Tartous,0.0,0.0
2017,11,Aleppo,95.0,2.0
2017,11,Damascus,32.0,5.0
2017,11,Damascus Suburbs,24.0,23.0
2017,11,Daraa,11.0,19.0
2017,11,Deir Ezzor,17.0,0.0
2017,11,Hama,4.0,4.0
2017,11,Hasakeh,1.0,0.0
2017,11,Homs,9.0,5.0
2017,11,Idlib,23.0,5.0
2017,11,Lattakia,1.0,0.0
2017,11,Quneitra,1.0,0.0
2017,11,Raqqa,13.0,0.0
2017,11,Sweida,0.0,0.0
2017,11,Tartous,0.0,1.0
2017,12,Aleppo,44.0,4.0
2017,12,Damascus,5.0,7.0
2017,12,Damascus Suburbs,43.0,33.0
2017,12,Daraa,9.0,7.0
2017,12,Deir Ezzor,9.0,1.0
2017,12,Hama,17.0,20.0
2017,12,Hasakeh,0.0,2.0
2017,12,Homs,28.0,3.0
2017,12,Idlib,43.0,25.0
2017,12,Lattakia,0.0,0.0
2017,12,Quneitra,2.0,0.0
2017,12,Raqqa,45.0,1.0
2017,12,Sweida,0.0,0.0
2017,12,Tartous,0.0,0.0
2017,13,Aleppo,13.0,2.0
