year,week,province,Adult - Female,Adult - Male,Child - Female,Child - Male
2014,39,Idlib,3.0,30.0,5.0,7.0
2014,39,Lattakia,0.0,2.0,0.0,0.0
2014,39,Quneitra,0.0,3.0,0.0,0.0
2014,39,Raqqa,0.0,4.0,0.0,0.0
2014,39,Sweida,0.0,0.0,0.0,0.0
2014,39,Tartous,0.0,0.0,0.0,0.0
2014,40,Aleppo,1.0,47.0,1.0,3.0
2014,40,Damascus,0.0,13.0,0.0,0.0
2014,40,Damascus Suburbs,5.0,128.0,1.0,8.0
2014,40,Daraa,1.0,70.0,1.0,3.0
2014,40,Deir Ezzor,0.0,5.0,0.0,0.0
2014,40,Hama,0.0,23.0,1.0,1.0
2014,40,Hasakeh,0.0,1.0,0.0,0.0
2014,40,Homs,1.0,11.0,22.0,19.0
2014,40,Idlib,7.0,41.0,7.0,8.0
2014,40,Lattakia,2.0,5.0,0.0,0.0
2014,40,Quneitra,0.0,4.0,0.0,0.0
2014,40,Raqqa,0.0,1.0,0.0,0.0
2014,40,Sweida,0.0,0.0,0.0,0.0
2014,40,Tartous,0.0,0.0,0.0,0.0
2014,41,Aleppo,0.0,58.0,0.0,4.0
2014,41,Damascus,1.0,5.0,0.0,0.0
2014,41,Damascus Suburbs,8.0,78.0,0.0,7.0
2014,41,Daraa,8.0,88.0,4.0,12.0
2014,41,Deir Ezzor,0.0,3.0,0.0,0.0
2014,41,Hama,1.0,12.0,1.0,1.0
2014,41,Hasakeh,0.0,0.0,0.0,0.0
2014,41,Homs,5.0,21.0,5.0,2.0
2014,41,Idlib,10.0,41.0,10.0,10.0
2014,41,Lattakia,0.0,4.0,0.0,0.0
2014,41,Quneitra,0.0,3.0,0.0,0.0
2014,41,Raqqa,0.0,1.0,0.0,0.0
2014,41,Sweida,0.0,0.0,0.0,0.0
2014,41,Tartous,0.0,0.0,0.0,0.0
2014,42,Aleppo,4.0,52.0,3.0,5.0
2014,42,Damascus,5.0,30.0,2.0,6.0
2014,42,Damascus Suburbs,3.0,118.0,3.0,11.0
2014,42,Daraa,2.0,40.0,2.0,2.0
2014,42,Deir Ezzor,2.0,35.0,1.0,0.0
2014,42,Hama,0.0,43.0,0.0,0.0
2014,42,Hasakeh,0.0,2.0,0.0,1.0
2014,42,Homs,2.0,27.0,4.0,4.0
2014,42,Idlib,6.0,60.0,1.0,5.0
2014,42,Lattakia,0.0,1.0,0.0,0.0
2014,42,Quneitra,0.0,5.0,0.0,0.0
2014,42,Raqqa,0.0,0.0,0.0,0.0
2014,42,Sweida,0.0,0.0,0.0,0.0
2014,42,Tartous,0.0,0.0,0.0,0.0
2014,43,Aleppo,6.0,36.0,7.0,15.0
2014,43,Damascus,0.0,11.0,0.0,0.0
2014,43,Damascus Suburbs,5.0,75.0,2.0,10.0
2014,43,Daraa,18.0,67.0,9.0,19.0
2014,43,Deir Ezzor,0.0,7.0,0.0,2.0
2014,43,Hama,1.0,19.0,1.0,2.0
2014,43,Hasakeh,0.0,0.0,0.0,0.0
2014,43,Homs,6.0,50.0,9.0,10.0
2014,43,Idlib,8.0,31.0,8.0,13.0
2014,43,Lattakia,0.0,1.0,0.0,0.0
2014,43,Quneitra,0.0,10.0,0.0,1.0
2014,43,Raqqa,0.0,0.0,0.0,0.0
2014,43,Sweida,0.0,0.0,0.0,0.0
2014,43,Tartous,0.0,0.0,0.0,0.0
2014,44,Aleppo,4.0,21.0,2.0,2.0
2014,44,Damascus,0.0,12.0,2.0,0.0
2014,44,Damascus Suburbs,2.0,50.0,1.0,5.0
2014,44,Daraa,5.0,23.0,1.0,5.0
2014,44,Deir Ezzor,1.0,15.0,0.0,0.0
2014,44,Hama,4.0,41.0,1.0,5.0
2014,44,Hasakeh,0.0,0.0,0.0,0.0
2014,44,Homs,0.0,106.0,4.0,5.0
2014,44,Idlib,5.0,28.0,0.0,8.0
2014,44,Lattakia,0.0,0.0,0.0,0.0
2014,44,Quneitra,0.0,7.0,0.0,0.0
2014,44,Raqqa,0.0,1.0,0.0,0.0
2014,44,Sweida,0.0,0.0,0.0,0.0
2014,44,Tartous,0.0,0.0,0.0,0.0
2014,45,Aleppo,6.0,42.0,2.0,12.0
2014,45,Damascus,1.0,4.0,0.0,15.0
2014,45,Damascus Suburbs,7.0,43.0,4.0,3.0
2014,45,Daraa,9.0,90.0,1.0,9.0
2014,45,Deir Ezzor,0.0,13.0,1.0,0.0
2014,45,Hama,2.0,12.0,0.0,0.0
2014,45,Hasakeh,1.0,6.0,0.0,0.0
2014,45,Homs,1.0,30.0,0.0,4.0
2014,45,Idlib,5.0,26.0,1.0,4.0
2014,45,Lattakia,0.0,0.0,0.0,0.0
2014,45,Quneitra,0.0,0.0,0.0,0.0
2014,45,Raqqa,0.0,1.0,0.0,0.0
2014,45,Sweida,0.0,0.0,0.0,0.0
2014,45,Tartous,0.0,0.0,0.0,0.0
2014,46,Aleppo,0.0,39.0,2.0,2.0
2014,46,Damascus,2.0,10.0,0.0,0.0
2014,46,Damascus Suburbs,2.0,62.0,5.0,11.0
2014,46,Daraa,5.0,72.0,6.0,6.0
2014,46,Deir Ezzor,0.0,13.0,0.0,0.0
2014,46,Hama,2.0,23.0,0.0,0.0
2014,46,Hasakeh,0.0,0.0,0.0,0.0
2014,46,Homs,1.0,24.0,2.0,3.0
2014,46,Idlib,4.0,16.0,0.0,2.0
2014,46,Lattakia,0.0,3.0,0.0,0.0
2014,46,Quneitra,0.0,1.0,0.0,0.0
2014,46,Raqqa,5.0,17.0,0.0,5.0
2014,46,Sweida,0.0,0.0,0.0,0.0
2014,46,Tartous,0.0,0.0,0.0,0.0
2014,47,Aleppo,8.0,57.0,4.0,10.0
2014,47,Damascus,0.0,14.0,0.0,0.0
2014,47,Damascus Suburbs,10.0,67.0,4.0,14.0
2014,47,Daraa,6.0,93.0,10.0,8.0
2014,47,Deir Ezzor,0.0,9.0,0.0,0.0
2014,47,Hama,0.0,14.0,0.0,1.0
2014,47,Hasakeh,0.0,0.0,0.0,0.0
2014,47,Homs,4.0,25.0,0.0,3.0
2014,47,Idlib,5.0,22.0,3.0,1.0
2014,47,Lattakia,0.0,0.0,0.0,0.0
2014,47,Quneitra,0.0,4.0,0.0,0.0
2014,47,Raqqa,0.0,1.0,0.0,0.0
2014,47,Sweida,0.0,1.0,0.0,0.0
2014,47,Tartous,0.0,0.0,0.0,0.0
2014,48,Aleppo,1.0,52.0,1.0,6.0
2014,48,Damascus,0.0,6.0,1.0,1.0
2014,48,Damascus Suburbs,2.0,34.0,5.0,1.0
2014,48,Daraa,16.0,69.0,3.0,6.0
2014,48,Deir Ezzor,0.0,16.0,0.0,0.0
2014,48,Hama,1.0,21.0,0.0,3.0
2014,48,Hasakeh,0.0,3.0,0.0,0.0
2014,48,Homs,2.0,16.0,0.0,6.0
2014,48,Idlib,2.0,15.0,0.0,0.0
2014,48,Lattakia,1.0,5.0,0.0,0.0
2014,48,Quneitra,0.0,0.0,0.0,0.0
2014,48,Raqqa,8.0,84.0,1.0,8.0
2014,48,Sweida,0.0,0.0,0.0,0.0
2014,48,Tartous,0.0,0.0,0.0,0.0
2014,49,Aleppo,1.0,120.0,1.0,3.0
2014,49,Damascus,0.0,40.0,0.0,0.0
2014,49,Damascus Suburbs,5.0,52.0,2.0,11.0
2014,49,Daraa,9.0,53.0,3.0,9.0
2014,49,Deir Ezzor,0.0,55.0,0.0,0.0
2014,49,Hama,0.0,9.0,0.0,0.0
2014,49,Hasakeh,0.0,2.0,0.0,0.0
2014,49,Homs,1.0,18.0,0.0,1.0
2014,49,Idlib,0.0,18.0,0.0,0.0
2014,49,Lattakia,0.0,7.0,0.0,0.0
2014,49,Quneitra,0.0,0.0,0.0,0.0
2014,49,Raqqa,0.0,8.0,0.0,0.0
2014,49,Sweida,0.0,1.0,0.0,0.0
2014,49,Tartous,0.0,2.0,0.0,0.0
2014,50,Aleppo,4.0,65.0,0.0,4.0
2014,50,Damascus,2.0,17.0,2.0,0.0
2014,50,Damascus Suburbs,2.0,56.0,4.0,8.0
2014,50,Daraa,3.0,35.0,2.0,3.0
2014,50,Deir Ezzor,0.0,19.0,0.0,2.0
2014,50,Hama,0.0,7.0,0.0,0.0
2014,50,Hasakeh,0.0,0.0,0.0,0.0
2014,50,Homs,0.0,13.0,0.0,1.0
2014,50,Idlib,1.0,28.0,1.0,2.0
2014,50,Lattakia,0.0,0.0,0.0,0.0
2014,50,Quneitra,0.0,0.0,0.0,0.0
2014,50,Raqqa,0.0,6.0,0.0,0.0
2014,50,Sweida,0.0,0.0,0.0,0.0
2014,50,Tartous,0.0,0.0,0.0,0.0
2014,51,Aleppo,4.0,78.0,2.0,6.0
2014,51,Damascus,0.0,6.0,0.0,0.0
2014,51,Damascus Suburbs,4.0,42.0,6.0,5.0
2014,51,Daraa,15.0,21.0,9.0,14.0
2014,51,Deir Ezzor,4.0,29.0,1.0,5.0
2014,51,Hama,0.0,18.0,0.0,0.0
2014,51,Hasakeh,0.0,2.0,0.0,1.0
2014,51,Homs,9.0,56.0,3.0,8.0
2014,51,Idlib,9.0,69.0,0.0,3.0
2014,51,Lattakia,0.0,0.0,0.0,0.0
2014,51,Quneitra,0.0,1.0,0.0,0.0
2014,51,Raqqa,0.0,5.0,1.0,1.0
2014,51,Sweida,0.0,0.0,0.0,0.0
2014,51,Tartous,0.0,0.0,0.0,0.0
2014,52,Aleppo,10.0,207.0,6.0,18.0
2014,52,Damascus,1.0,14.0,0.0,4.0
2014,52,Damascus Suburbs,6.0,67.0,10.0,28.0
2014,52,Daraa,3.0,56.0,3.0,6.0
2014,52,Deir Ezzor,1.0,13.0,0.0,0.0
2014,52,Hama,0.0,18.0,1.0,3.0
2014,52,Hasakeh,0.0,1.0,0.0,0.0
2014,52,Homs,3.0,11.0,0.0,1.0
2014,52,Idlib,5.0,31.0,3.0,3.0
2014,52,Lattakia,0.0,0.0,0.0,0.0
2014,52,Quneitra,0.0,14.0,0.0,0.0
2014,52,Raqqa,5.0,8.0,1.0,4.0
2014,52,Sweida,0.0,0.0,0.0,1.0
2014,52,Tartous,0.0,0.0,0.0,0.0
2015,1,Aleppo,2.0,11.0,0.0,1.0
2015,1,Damascus,0.0,3.0,0.0,0.0
2015,1,Damascus Suburbs,0.0,28.0,0.0,4.0
2015,1,Daraa,1.0,9.0,0.0,0.0
2015,1,Deir Ezzor,0.0,5.0,0.0,0.0
2015,1,Hama,0.0,1.0,0.0,2.0
2015,1,Hasakeh,0.0,1.0,0.0,0.0
2015,1,Homs,0.0,4.0,0.0,1.0
2015,1,Idlib,2.0,8.0,1.0,1.0
2015,1,Lattakia,0.0,0.0,0.0,0.0
2015,1,Quneitra,1.0,0.0,0.0,0.0
2015,1,Raqqa,0.0,1.0,0.0,0.0
2015,1,Sweida,0.0,0.0,0.0,0.0
2015,1,Tartous,0.0,1.0,0.0,0.0
2015,2,Aleppo,3.0,34.0,5.0,0.0
2015,2,Damascus,0.0,3.0,1.0,0.0
2015,2,Damascus Suburbs,0.0,8.0,3.0,8.0
2015,2,Daraa,1.0,6.0,1.0,1.0
2015,2,Deir Ezzor,3.0,10.0,1.0,0.0
2015,2,Hama,0.0,4.0,0.0,0.0
2015,2,Hasakeh,0.0,3.0,0.0,0.0
2015,2,Homs,0.0,7.0,0.0,1.0
2015,2,Idlib,2.0,8.0,0.0,2.0
2015,2,Lattakia,1.0,1.0,0.0,0.0
2015,2,Quneitra,0.0,0.0,0.0,0.0
2015,2,Raqqa,0.0,0.0,0.0,0.0
2015,2,Sweida,0.0,0.0,0.0,0.0
2015,2,Tartous,0.0,0.0,0.0,0.0
2015,3,Aleppo,1.0,9.0,1.0,3.0
2015,3,Damascus,0.0,13.0,0.0,0.0
2015,3,Damascus Suburbs,3.0,16.0,6.0,5.0
2015,3,Daraa,1.0,24.0,4.0,2.0
2015,3,Deir Ezzor,2.0,32.0,1.0,1.0
2015,3,Hama,2.0,7.0,1.0,1.0
2015,3,Hasakeh,0.0,2.0,0.0,0.0
2015,3,Homs,0.0,16.0,2.0,1.0
2015,3,Idlib,3.0,7.0,0.0,1.0
2015,3,Lattakia,0.0,0.0,0.0,0.0
2015,3,Quneitra,0.0,0.0,0.0,0.0
2015,3,Raqqa,0.0,0.0,0.0,0.0
2015,3,Sweida,0.0,0.0,0.0,0.0
2015,3,Tartous,0.0,0.0,0.0,0.0
2015,4,Aleppo,2.0,43.0,3.0,8.0
2015,4,Damascus,2.0,9.0,2.0,1.0
2015,4,Damascus Suburbs,10.0,93.0,5.0,20.0
2015,4,Daraa,2.0,62.0,2.0,4.0
2015,4,Deir Ezzor,0.0,4.0,0.0,0.0
2015,4,Hama,1.0,12.0,0.0,0.0
2015,4,Hasakeh,5.0,63.0,0.0,2.0
2015,4,Homs,4.0,21.0,1.0,2.0
2015,4,Idlib,3.0,24.0,6.0,1.0
2015,4,Lattakia,0.0,1.0,0.0,0.0
2015,4,Quneitra,0.0,0.0,0.0,0.0
2015,4,Raqqa,0.0,0.0,0.0,0.0
2015,4,Sweida,0.0,0.0,0.0,0.0
2015,4,Tartous,0.0,0.0,0.0,0.0
2015,5,Aleppo,2.0,27.0,4.0,11.0
2015,5,Damascus,2.0,28.0,0.0,0.0
2015,5,Damascus Suburbs,8.0,51.0,3.0,9.0
2015,5,Daraa,6.0,37.0,1.0,2.0
2015,5,Deir Ezzor,1.0,21.0,0.0,0.0
2015,5,Hama,5.0,10.0,0.0,4.0
2015,5,Hasakeh,1.0,1.0,0.0,0.0
2015,5,Homs,2.0,15.0,0.0,5.0
2015,5,Idlib,6.0,26.0,2.0,1.0
2015,5,Lattakia,0.0,1.0,0.0,0.0
2015,5,Quneitra,1.0,2.0,0.0,0.0
2015,5,Raqqa,0.0,4.0,0.0,0.0
2015,5,Sweida,0.0,0.0,0.0,0.0
2015,5,Tartous,0.0,0.0,0.0,0.0
2015,6,Aleppo,7.0,64.0,2.0,9.0
2015,6,Damascus,1.0,7.0,1.0,0.0
2015,6,Damascus Suburbs,34.0,181.0,12.0,19.0
2015,6,Daraa,9.0,60.0,3.0,2.0
2015,6,Deir Ezzor,0.0,15.0,0.0,1.0
2015,6,Hama,0.0,4.0,2.0,1.0
2015,6,Hasakeh,0.0,10.0,0.0,0.0
2015,6,Homs,0.0,9.0,0.0,0.0
2015,6,Idlib,1.0,53.0,0.0,1.0
2015,6,Lattakia,0.0,0.0,0.0,0.0
2015,6,Quneitra,1.0,1.0,0.0,0.0
2015,6,Raqqa,0.0,0.0,0.0,0.0
2015,6,Sweida,0.0,0.0,0.0,0.0
2015,6,Tartous,0.0,0.0,0.0,0.0
2015,7,Aleppo,5.0,11.0,1.0,1.0
2015,7,Damascus,0.0,4.0,0.0,0.0
2015,7,Damascus Suburbs,8.0,78.0,6.0,15.0
2015,7,Daraa,1.0,49.0,0.0,1.0
2015,7,Deir Ezzor,1.0,7.0,1.0,0.0
2015,7,Hama,0.0,8.0,0.0,1.0
2015,7,Hasakeh,0.0,1.0,0.0,0.0
2015,7,Homs,1.0,18.0,0.0,1.0
2015,7,Idlib,7.0,17.0,3.0,0.0
2015,7,Lattakia,0.0,0.0,0.0,0.0
2015,7,Quneitra,0.0,1.0,0.0,0.0
2015,7,Raqqa,0.0,2.0,0.0,0.0
2015,7,Sweida,0.0,0.0,0.0,0.0
2015,7,Tartous,0.0,0.0,0.0,0.0
2015,8,Aleppo,13.0,124.0,5.0,13.0
2015,8,Damascus,0.0,6.0,0.0,0.0
2015,8,Damascus Suburbs,11.0,34.0,3.0,10.0
2015,8,Daraa,3.0,29.0,3.0,2.0
2015,8,Deir Ezzor,0.0,6.0,0.0,0.0
2015,8,Hama,0.0,11.0,1.0,1.0
2015,8,Hasakeh,0.0,1.0,0.0,0.0
2015,8,Homs,1.0,5.0,0.0,3.0
2015,8,Idlib,3.0,22.0,1.0,0.0
2015,8,Lattakia,0.0,3.0,0.0,0.0
2015,8,Quneitra,0.0,0.0,0.0,0.0
2015,8,Raqqa,0.0,7.0,0.0,0.0
2015,8,Sweida,0.0,0.0,0.0,0.0
2015,8,Tartous,0.0,0.0,0.0,0.0
2015,9,Aleppo,1.0,35.0,2.0,2.0
2015,9,Damascus,0.0,9.0,0.0,1.0
2015,9,Damascus Suburbs,2.0,67.0,6.0,3.0
2015,9,Daraa,0.0,51.0,1.0,0.0
2015,9,Deir Ezzor,1.0,25.0,0.0,1.0
2015,9,Hama,1.0,17.0,1.0,0.0
2015,9,Hasakeh,1.0,1.0,0.0,1.0
2015,9,Homs,1.0,28.0,1.0,4.0
2015,9,Idlib,3.0,24.0,0.0,1.0
2015,9,Lattakia,0.0,3.0,1.0,0.0
2015,9,Quneitra,0.0,2.0,0.0,0.0
2015,9,Raqqa,0.0,3.0,0.0,0.0
2015,9,Sweida,0.0,0.0,0.0,0.0
2015,9,Tartous,0.0,1.0,0.0,0.0
2015,10,Aleppo,0.0,39.0,3.0,5.0
2015,10,Damascus,0.0,17.0,0.0,0.0
2015,10,Damascus Suburbs,7.0,80.0,3.0,5.0
2015,10,Daraa,4.0,35.0,2.0,2.0
2015,10,Deir Ezzor,1.0,21.0,0.0,1.0
2015,10,Hama,0.0,23.0,0.0,0.0
2015,10,Hasakeh,0.0,6.0,0.0,0.0
2015,10,Homs,1.0,21.0,0.0,1.0
2015,10,Idlib,5.0,25.0,4.0,9.0
2015,10,Lattakia,0.0,5.0,0.0,0.0
2015,10,Quneitra,0.0,0.0,0.0,0.0
2015,10,Raqqa,0.0,3.0,0.0,0.0
2015,10,Sweida,0.0,0.0,0.0,0.0
2015,10,Tartous,0.0,0.0,0.0,0.0
2015,11,Aleppo,4.0,30.0,0.0,5.0
2015,11,Damascus,3.0,57.0,0.0,0.0
2015,11,Damascus Suburbs,14.0,173.0,6.0,7.0
2015,11,Daraa,2.0,91.0,0.0,1.0
2015,11,Deir Ezzor,0.0,17.0,0.0,0.0
2015,11,Hama,1.0,10.0,0.0,1.0
2015,11,Hasakeh,0.0,1.0,0.0,0.0
2015,11,Homs,2.0,22.0,1.0,2.0
2015,11,Idlib,2.0,13.0,0.0,0.0
2015,11,Lattakia,0.0,0.0,0.0,0.0
2015,11,Quneitra,0.0,4.0,0.0,0.0
2015,11,Raqqa,0.0,0.0,0.0,0.0
2015,11,Sweida,0.0,0.0,0.0,0.0
2015,11,Tartous,0.0,0.0,0.0,0.0
2015,12,Aleppo,2.0,23.0,1.0,6.0
2015,12,Damascus,11.0,41.0,0.0,0.0
2015,12,Damascus Suburbs,3.0,103.0,5.0,3.0
2015,12,Daraa,5.0,78.0,1.0,1.0
2015,12,Deir Ezzor,0.0,6.0,0.0,2.0
2015,12,Hama,1.0,16.0,0.0,0.0
2015,12,Hasakeh,34.0,40.0,5.0,6.0
2015,12,Homs,3.0,27.0,2.0,0.0
2015,12,Idlib,7.0,22.0,8.0,4.0
2015,12,Lattakia,0.0,2.0,0.0,0.0
2015,12,Quneitra,0.0,0.0,0.0,0.0
2015,12,Raqqa,0.0,0.0,0.0,0.0
2015,12,Sweida,0.0,0.0,0.0,0.0
2015,12,Tartous,0.0,1.0,0.0,0.0
2015,13,Aleppo,4.0,21.0,1.0,9.0
2015,13,Damascus,4.0,30.0,0.0,1.0
2015,13,Damascus Suburbs,6.0,156.0,4.0,4.0
2015,13,Daraa,5.0,114.0,1.0,15.0
2015,13,Deir Ezzor,3.0,19.0,2.0,8.0
2015,13,Hama,1.0,31.0,1.0,2.0
2015,13,Hasakeh,0.0,0.0,1.0,1.0
2015,13,Homs,1.0,23.0,0.0,0.0
2015,13,Idlib,10.0,99.0,7.0,3.0
2015,13,Lattakia,5.0,1.0,0.0,0.0
2015,13,Quneitra,0.0,2.0,0.0,0.0
2015,13,Raqqa,0.0,0.0,0.0,0.0
2015,13,Sweida,0.0,0.0,0.0,0.0
2015,13,Tartous,0.0,0.0,0.0,0.0
2015,14,Aleppo,5.0,20.0,2.0,3.0
2015,14,Damascus,4.0,30.0,0.0,0.0
2015,14,Damascus Suburbs,1.0,68.0,4.0,4.0
2015,14,Daraa,5.0,66.0,1.0,13.0
2015,14,Deir Ezzor,2.0,28.0,0.0,1.0
2015,14,Hama,3.0,13.0,0.0,0.0
2015,14,Hasakeh,0.0,3.0,0.0,0.0
2015,14,Homs,4.0,17.0,2.0,0.0
2015,14,Idlib,11.0,49.0,10.0,10.0
2015,14,Lattakia,0.0,0.0,0.0,0.0
2015,14,Quneitra,0.0,1.0,0.0,0.0
2015,14,Raqqa,0.0,1.0,1.0,0.0
2015,14,Sweida,0.0,0.0,0.0,0.0
2015,14,Tartous,0.0,0.0,0.0,0.0
2015,15,Aleppo,4.0,88.0,1.0,14.0
2015,15,Damascus,3.0,14.0,1.0,0.0
2015,15,Damascus Suburbs,2.0,36.0,1.0,0.0
2015,15,Daraa,4.0,53.0,2.0,9.0
2015,15,Deir Ezzor,0.0,8.0,0.0,0.0
2015,15,Hama,0.0,2.0,0.0,0.0
2015,15,Hasakeh,0.0,2.0,0.0,0.0
2015,15,Homs,3.0,16.0,1.0,2.0
2015,15,Idlib,9.0,23.0,4.0,5.0
2015,15,Lattakia,0.0,1.0,0.0,0.0
2015,15,Quneitra,0.0,1.0,0.0,0.0
2015,15,Raqqa,2.0,4.0,3.0,0.0
2015,15,Sweida,0.0,0.0,0.0,0.0
2015,15,Tartous,0.0,1.0,0.0,0.0
2015,16,Aleppo,6.0,77.0,6.0,13.0
2015,16,Damascus,2.0,20.0,0.0,0.0
2015,16,Damascus Suburbs,1.0,61.0,2.0,9.0
2015,16,Daraa,8.0,15.0,4.0,13.0
2015,16,Deir Ezzor,0.0,8.0,0.0,0.0
2015,16,Hama,3.0,16.0,1.0,1.0
2015,16,Hasakeh,0.0,5.0,0.0,0.0
2015,16,Homs,1.0,10.0,3.0,0.0
2015,16,Idlib,15.0,38.0,8.0,8.0
2015,16,Lattakia,0.0,3.0,0.0,0.0
2015,16,Quneitra,0.0,0.0,0.0,0.0
2015,16,Raqqa,0.0,0.0,0.0,0.0
2015,16,Sweida,0.0,0.0,0.0,0.0
2015,16,Tartous,0.0,0.0,0.0,0.0
2015,17,Aleppo,3.0,64.0,5.0,6.0
2015,17,Damascus,0.0,10.0,2.0,1.0
2015,17,Damascus Suburbs,6.0,48.0,5.0,3.0
2015,17,Daraa,1.0,56.0,0.0,1.0
2015,17,Deir Ezzor,1.0,12.0,0.0,1.0
2015,17,Hama,1.0,10.0,0.0,0.0
2015,17,Hasakeh,0.0,3.0,0.0,0.0
2015,17,Homs,4.0,18.0,2.0,0.0
2015,17,Idlib,14.0,115.0,5.0,8.0
2015,17,Lattakia,0.0,0.0,0.0,0.0
2015,17,Quneitra,0.0,1.0,0.0,0.0
2015,17,Raqqa,0.0,1.0,0.0,0.0
2015,17,Sweida,0.0,0.0,0.0,0.0
2015,17,Tartous,0.0,0.0,0.0,0.0
2015,18,Aleppo,20.0,77.0,22.0,36.0
2015,18,Damascus,1.0,19.0,0.0,0.0
2015,18,Damascus Suburbs,5.0,63.0,4.0,2.0
2015,18,Daraa,0.0,31.0,2.0,1.0
2015,18,Deir Ezzor,5.0,16.0,5.0,7.0
2015,18,Hama,3.0,20.0,0.0,4.0
2015,18,Hasakeh,3.0,1.0,0.0,0.0
2015,18,Homs,0.0,16.0,0.0,0.0
2015,18,Idlib,9.0,81.0,5.0,18.0
2015,18,Lattakia,0.0,0.0,0.0,0.0
2015,18,Quneitra,0.0,1.0,0.0,0.0
2015,18,Raqqa,0.0,0.0,0.0,0.0
2015,18,Sweida,0.0,0.0,0.0,0.0
2015,18,Tartous,0.0,0.0,0.0,0.0
2015,19,Aleppo,3.0,34.0,5.0,9.0
2015,19,Damascus,1.0,4.0,0.0,0.0
2015,19,Damascus Suburbs,1.0,49.0,4.0,1.0
2015,19,Daraa,7.0,45.0,6.0,14.0
2015,19,Deir Ezzor,0.0,27.0,0.0,0.0
2015,19,Hama,4.0,24.0,2.0,1.0
2015,19,Hasakeh,3.0,1.0,0.0,1.0
2015,19,Homs,1.0,30.0,0.0,7.0
2015,19,Idlib,2.0,20.0,0.0,0.0
2015,19,Lattakia,0.0,0.0,0.0,0.0
2015,19,Quneitra,0.0,2.0,0.0,0.0
2015,19,Raqqa,0.0,4.0,0.0,0.0
2015,19,Sweida,0.0,0.0,0.0,0.0
2015,19,Tartous,0.0,0.0,0.0,0.0
2015,20,Aleppo,14.0,165.0,5.0,18.0
2015,20,Damascus,0.0,2.0,0.0,0.0
2015,20,Damascus Suburbs,5.0,39.0,6.0,15.0
2015,20,Daraa,2.0,20.0,1.0,1.0
2015,20,Deir Ezzor,0.0,20.0,2.0,0.0
2015,20,Hama,3.0,13.0,1.0,0.0
2015,20,Hasakeh,1.0,4.0,0.0,0.0
2015,20,Homs,1.0,26.0,0.0,0.0
2015,20,Idlib,28.0,68.0,14.0,20.0
2015,20,Lattakia,0.0,0.0,0.0,0.0
2015,20,Quneitra,0.0,1.0,0.0,0.0
2015,20,Raqqa,0.0,1.0,0.0,0.0
2015,20,Sweida,0.0,0.0,0.0,0.0
2015,20,Tartous,0.0,0.0,0.0,0.0
2015,21,Aleppo,8.0,31.0,11.0,9.0
2015,21,Damascus,0.0,4.0,0.0,0.0
2015,21,Damascus Suburbs,3.0,41.0,0.0,1.0
2015,21,Daraa,5.0,33.0,0.0,2.0
2015,21,Deir Ezzor,8.0,62.0,8.0,4.0
2015,21,Hama,3.0,22.0,1.0,4.0
2015,21,Hasakeh,0.0,4.0,1.0,1.0
2015,21,Homs,6.0,31.0,0.0,1.0
2015,21,Idlib,6.0,62.0,1.0,2.0
2015,21,Lattakia,0.0,2.0,0.0,0.0
2015,21,Quneitra,0.0,0.0,0.0,0.0
2015,21,Raqqa,0.0,1.0,0.0,0.0
2015,21,Sweida,0.0,0.0,0.0,1.0
2015,21,Tartous,0.0,0.0,0.0,0.0
2015,22,Aleppo,14.0,118.0,6.0,11.0
2015,22,Damascus,0.0,7.0,0.0,2.0
2015,22,Damascus Suburbs,7.0,24.0,2.0,6.0
2015,22,Daraa,0.0,22.0,0.0,0.0
2015,22,Deir Ezzor,1.0,42.0,0.0,3.0
2015,22,Hama,1.0,5.0,2.0,0.0
2015,22,Hasakeh,2.0,20.0,1.0,3.0
2015,22,Homs,4.0,26.0,3.0,1.0
2015,22,Idlib,5.0,38.0,3.0,3.0
2015,22,Lattakia,0.0,1.0,0.0,0.0
2015,22,Quneitra,0.0,0.0,0.0,0.0
2015,22,Raqqa,0.0,0.0,0.0,0.0
2015,22,Sweida,0.0,0.0,0.0,0.0
2015,22,Tartous,0.0,0.0,0.0,0.0
2015,23,Aleppo,12.0,76.0,8.0,31.0
2015,23,Damascus,1.0,8.0,0.0,0.0
2015,23,Damascus Suburbs,0.0,23.0,0.0,2.0
2015,23,Daraa,5.0,18.0,0.0,6.0
2015,23,Deir Ezzor,1.0,8.0,0.0,0.0
2015,23,Hama,6.0,15.0,0.0,0.0
2015,23,Hasakeh,0.0,0.0,0.0,0.0
2015,23,Homs,8.0,37.0,1.0,3.0
2015,23,Idlib,6.0,44.0,4.0,3.0
2015,23,Lattakia,0.0,1.0,0.0,0.0
2015,23,Quneitra,0.0,1.0,0.0,0.0
2015,23,Raqqa,0.0,0.0,0.0,1.0
2015,23,Sweida,0.0,0.0,0.0,0.0
2015,23,Tartous,0.0,0.0,0.0,0.0
2015,24,Aleppo,4.0,46.0,4.0,7.0
2015,24,Damascus,0.0,1.0,0.0,0.0
2015,24,Damascus Suburbs,5.0,29.0,4.0,5.0
2015,24,Daraa,8.0,106.0,4.0,8.0
2015,24,Deir Ezzor,2.0,12.0,0.0,2.0
2015,24,Hama,0.0,26.0,0.0,0.0
2015,24,Hasakeh,0.0,1.0,0.0,0.0
2015,24,Homs,10.0,31.0,4.0,6.0
